id,mode,start_timestamp,end_timestamp,miles,start_date,start_time,end_date,end_time
195,/trajectory_follow/ackermann_cmd,2017-04-04 23:18:00,2017-04-04 23:24:00,0.0,2017-04-04,23:18:00,2017-04-04,23:24:00
208,/trajectory_follow/ackermann_cmd,2017-04-04 23:25:00,2017-04-04 23:25:00,0.0467992,2017-04-04,23:25:00,2017-04-04,23:25:00
209,None,2017-04-05 00:02:00,2017-04-05 16:11:00,0.0,2017-04-05,00:02:00,2017-04-05,16:11:00
210,/trajectory_follow/ackermann_cmd,2017-04-04 23:26:00,2017-04-05 00:02:00,0.04202,2017-04-04,23:26:00,2017-04-05,00:02:00
211,/dbw_joy/ackermann_cmd,2017-04-05 16:11:00,2017-04-05 16:11:00,0.0,2017-04-05,16:11:00,2017-04-05,16:11:00
212,/dbw_joy/ackermann_cmd,2017-04-04 23:25:00,2017-04-04 23:26:00,0.00517304,2017-04-04,23:25:00,2017-04-04,23:26:00
213,/trajectory_follow/ackermann_cmd,2017-04-07 19:49:00,2017-04-07 19:54:00,0.132081,2017-04-07,19:49:00,2017-04-07,19:54:00
214,/trajectory_follow/ackermann_cmd,2017-04-07 19:54:00,2017-04-07 19:57:00,0.0422802,2017-04-07,19:54:00,2017-04-07,19:57:00
215,/dbw_joy/ackermann_cmd,2017-04-07 19:57:00,2017-04-07 20:01:00,0.0461135,2017-04-07,19:57:00,2017-04-07,20:01:00
216,/trajectory_follow/ackermann_cmd,2017-04-07 20:01:00,2017-04-07 20:14:00,0.5231319999999999,2017-04-07,20:01:00,2017-04-07,20:14:00
217,/dbw_joy/ackermann_cmd,2017-04-07 19:54:00,2017-04-07 19:54:00,0.027397300000000003,2017-04-07,19:54:00,2017-04-07,19:54:00
218,/dbw_joy/ackermann_cmd,2017-04-07 20:14:00,2017-04-07 20:14:00,0.030354500000000003,2017-04-07,20:14:00,2017-04-07,20:14:00
219,/trajectory_follow/ackermann_cmd,2017-04-07 20:14:00,2017-04-07 20:15:00,0.0722025,2017-04-07,20:14:00,2017-04-07,20:15:00
220,/dbw_joy/ackermann_cmd,2017-04-07 20:15:00,2017-04-07 20:15:00,0.0120624,2017-04-07,20:15:00,2017-04-07,20:15:00
221,/trajectory_follow/ackermann_cmd,2017-04-07 20:15:00,2017-04-07 20:22:00,0.0880197,2017-04-07,20:15:00,2017-04-07,20:22:00
222,None,2017-04-07 20:22:00,2017-04-07 21:24:00,0.0,2017-04-07,20:22:00,2017-04-07,21:24:00
223,None,2017-04-07 21:27:00,2017-04-07 23:19:00,0.0,2017-04-07,21:27:00,2017-04-07,23:19:00
224,/trajectory_follow/ackermann_cmd,2017-04-07 21:25:00,2017-04-07 21:27:00,0.0,2017-04-07,21:25:00,2017-04-07,21:27:00
225,/dbw_joy/ackermann_cmd,2017-04-07 23:19:00,2017-04-07 23:52:00,0.0,2017-04-07,23:19:00,2017-04-07,23:52:00
226,None,2017-04-07 21:25:00,2017-04-07 21:25:00,0.0,2017-04-07,21:25:00,2017-04-07,21:25:00
227,/trajectory_follow/ackermann_cmd,2017-04-07 23:52:00,2017-04-07 23:53:00,0.0822683,2017-04-07,23:52:00,2017-04-07,23:53:00
228,/dbw_joy/ackermann_cmd,2017-04-07 23:53:00,2017-04-07 23:53:00,0.0023238000000000004,2017-04-07,23:53:00,2017-04-07,23:53:00
229,/trajectory_follow/ackermann_cmd,2017-04-07 23:53:00,2017-04-07 23:53:00,0.015471100000000002,2017-04-07,23:53:00,2017-04-07,23:53:00
230,/dbw_joy/ackermann_cmd,2017-04-07 23:53:00,2017-04-07 23:53:00,0.00196581,2017-04-07,23:53:00,2017-04-07,23:53:00
231,/dbw_joy/ackermann_cmd,2017-04-07 23:53:00,2017-04-07 23:57:00,0.055885300000000006,2017-04-07,23:53:00,2017-04-07,23:57:00
232,/dbw_joy/ackermann_cmd,2017-04-07 23:57:00,2017-04-07 23:59:00,0.07456389999999999,2017-04-07,23:57:00,2017-04-07,23:59:00
233,/trajectory_follow/ackermann_cmd,2017-04-10 18:07:00,2017-04-10 18:08:00,0.058873,2017-04-10,18:07:00,2017-04-10,18:08:00
234,/dbw_joy/ackermann_cmd,2017-04-10 18:08:00,2017-04-10 18:08:00,0.008434899999999999,2017-04-10,18:08:00,2017-04-10,18:08:00
235,/trajectory_follow/ackermann_cmd,2017-04-10 18:08:00,2017-04-10 18:10:00,0.0600492,2017-04-10,18:08:00,2017-04-10,18:10:00
236,/dbw_joy/ackermann_cmd,2017-04-10 18:10:00,2017-04-10 18:15:00,0.167324,2017-04-10,18:10:00,2017-04-10,18:15:00
237,/trajectory_follow/ackermann_cmd,2017-04-10 18:15:00,2017-04-10 18:22:00,0.262368,2017-04-10,18:15:00,2017-04-10,18:22:00
238,/trajectory_follow/ackermann_cmd,2017-04-10 18:22:00,2017-04-10 18:24:00,0.0904316,2017-04-10,18:22:00,2017-04-10,18:24:00
239,/dbw_joy/ackermann_cmd,2017-04-10 18:24:00,2017-04-10 18:24:00,0.000107475,2017-04-10,18:24:00,2017-04-10,18:24:00
240,/trajectory_follow/ackermann_cmd,2017-04-10 18:24:00,2017-04-10 18:24:00,0.000292953,2017-04-10,18:24:00,2017-04-10,18:24:00
241,/trajectory_follow/ackermann_cmd,2017-04-10 18:24:00,2017-04-10 18:24:00,0.0,2017-04-10,18:24:00,2017-04-10,18:24:00
242,/dbw_joy/ackermann_cmd,2017-04-10 18:24:00,2017-04-10 18:24:00,0.00046953699999999996,2017-04-10,18:24:00,2017-04-10,18:24:00
243,/trajectory_follow/ackermann_cmd,2017-04-10 18:24:00,2017-04-10 18:25:00,0.00932824,2017-04-10,18:24:00,2017-04-10,18:25:00
244,/dbw_joy/ackermann_cmd,2017-04-10 18:25:00,2017-04-10 18:26:00,0.0134321,2017-04-10,18:25:00,2017-04-10,18:26:00
245,/dbw_joy/ackermann_cmd,2017-04-10 18:28:00,2017-04-10 18:29:00,0.00620079,2017-04-10,18:28:00,2017-04-10,18:29:00
246,/trajectory_follow/ackermann_cmd,2017-04-10 18:29:00,2017-04-10 18:38:00,0.019191299999999998,2017-04-10,18:29:00,2017-04-10,18:38:00
247,/trajectory_follow/ackermann_cmd,2017-04-10 18:26:00,2017-04-10 18:28:00,0.143342,2017-04-10,18:26:00,2017-04-10,18:28:00
248,/dbw_joy/ackermann_cmd,2017-04-10 18:38:00,2017-04-10 18:39:00,0.000425327,2017-04-10,18:38:00,2017-04-10,18:39:00
249,/trajectory_follow/ackermann_cmd,2017-04-10 18:39:00,2017-04-10 18:40:00,0.027098,2017-04-10,18:39:00,2017-04-10,18:40:00
250,/dbw_joy/ackermann_cmd,2017-04-10 18:40:00,2017-04-10 18:40:00,0.000927895,2017-04-10,18:40:00,2017-04-10,18:40:00
251,/trajectory_follow/ackermann_cmd,2017-04-10 18:40:00,2017-04-10 18:40:00,0.00770341,2017-04-10,18:40:00,2017-04-10,18:40:00
252,/dbw_joy/ackermann_cmd,2017-04-10 18:40:00,2017-04-10 18:41:00,0.0231791,2017-04-10,18:40:00,2017-04-10,18:41:00
253,/dbw_joy/ackermann_cmd,2017-04-10 19:31:00,2017-04-10 19:43:00,0.012503499999999999,2017-04-10,19:31:00,2017-04-10,19:43:00
254,/trajectory_follow/ackermann_cmd,2017-04-10 19:43:00,2017-04-10 19:43:00,0.00495402,2017-04-10,19:43:00,2017-04-10,19:43:00
255,/dbw_joy/ackermann_cmd,2017-04-10 19:43:00,2017-04-10 19:45:00,0.00115326,2017-04-10,19:43:00,2017-04-10,19:45:00
256,/dbw_joy/ackermann_cmd,2017-04-10 19:45:00,2017-04-10 19:45:00,0.0314402,2017-04-10,19:45:00,2017-04-10,19:45:00
257,None,2017-04-10 19:45:00,2017-04-10 19:49:00,0.0,2017-04-10,19:45:00,2017-04-10,19:49:00
258,/dbw_joy/ackermann_cmd,2017-04-10 19:49:00,2017-04-10 19:49:00,1.85477e-05,2017-04-10,19:49:00,2017-04-10,19:49:00
259,/trajectory_follow/ackermann_cmd,2017-04-10 19:49:00,2017-04-10 20:02:00,0.18603599999999998,2017-04-10,19:49:00,2017-04-10,20:02:00
260,/dbw_joy/ackermann_cmd,2017-04-10 20:02:00,2017-04-10 20:06:00,0.171086,2017-04-10,20:02:00,2017-04-10,20:06:00
261,None,2017-04-10 20:06:00,2017-04-10 21:09:00,0.0,2017-04-10,20:06:00,2017-04-10,21:09:00
262,/trajectory_follow/ackermann_cmd,2017-04-10 21:09:00,2017-04-10 21:17:00,0.0149662,2017-04-10,21:09:00,2017-04-10,21:17:00
263,None,2017-04-07 23:59:00,2017-04-10 17:54:00,0.0,2017-04-07,23:59:00,2017-04-10,17:54:00
264,/trajectory_follow/ackermann_cmd,2017-04-10 17:54:00,2017-04-10 17:56:00,0.00407364,2017-04-10,17:54:00,2017-04-10,17:56:00
265,/dbw_joy/ackermann_cmd,2017-04-10 17:56:00,2017-04-10 17:56:00,0.013411500000000002,2017-04-10,17:56:00,2017-04-10,17:56:00
266,/trajectory_follow/ackermann_cmd,2017-04-10 17:56:00,2017-04-10 17:57:00,0.00122466,2017-04-10,17:56:00,2017-04-10,17:57:00
267,/dbw_joy/ackermann_cmd,2017-04-10 17:57:00,2017-04-10 17:57:00,0.00098303,2017-04-10,17:57:00,2017-04-10,17:57:00
268,/trajectory_follow/ackermann_cmd,2017-04-10 17:57:00,2017-04-10 17:58:00,0.0993699,2017-04-10,17:57:00,2017-04-10,17:58:00
269,/dbw_joy/ackermann_cmd,2017-04-10 17:58:00,2017-04-10 17:58:00,0.00525434,2017-04-10,17:58:00,2017-04-10,17:58:00
270,/trajectory_follow/ackermann_cmd,2017-04-10 17:58:00,2017-04-10 18:03:00,0.14895999999999998,2017-04-10,17:58:00,2017-04-10,18:03:00
271,/dbw_joy/ackermann_cmd,2017-04-10 18:03:00,2017-04-10 18:04:00,0.021138099999999996,2017-04-10,18:03:00,2017-04-10,18:04:00
272,/trajectory_follow/ackermann_cmd,2017-04-10 18:04:00,2017-04-10 18:07:00,0.129418,2017-04-10,18:04:00,2017-04-10,18:07:00
273,/trajectory_follow/ackermann_cmd,2017-04-10 18:41:00,2017-04-10 18:41:00,0.0084631,2017-04-10,18:41:00,2017-04-10,18:41:00
274,/dbw_joy/ackermann_cmd,2017-04-10 18:41:00,2017-04-10 18:42:00,0.0129987,2017-04-10,18:41:00,2017-04-10,18:42:00
275,/trajectory_follow/ackermann_cmd,2017-04-10 18:42:00,2017-04-10 18:44:00,0.127072,2017-04-10,18:42:00,2017-04-10,18:44:00
276,/dbw_joy/ackermann_cmd,2017-04-10 18:44:00,2017-04-10 18:44:00,0.016393400000000002,2017-04-10,18:44:00,2017-04-10,18:44:00
277,/trajectory_follow/ackermann_cmd,2017-04-10 18:44:00,2017-04-10 18:44:00,0.00485747,2017-04-10,18:44:00,2017-04-10,18:44:00
278,/dbw_joy/ackermann_cmd,2017-04-10 18:44:00,2017-04-10 18:48:00,0.00634866,2017-04-10,18:44:00,2017-04-10,18:48:00
279,/trajectory_follow/ackermann_cmd,2017-04-10 18:48:00,2017-04-10 18:49:00,0.0452153,2017-04-10,18:48:00,2017-04-10,18:49:00
280,/dbw_joy/ackermann_cmd,2017-04-10 18:49:00,2017-04-10 18:50:00,0.0194436,2017-04-10,18:49:00,2017-04-10,18:50:00
281,/trajectory_follow/ackermann_cmd,2017-04-10 18:50:00,2017-04-10 18:56:00,0.0515106,2017-04-10,18:50:00,2017-04-10,18:56:00
282,/trajectory_follow/ackermann_cmd,2017-04-10 18:56:00,2017-04-10 18:59:00,0.0064414,2017-04-10,18:56:00,2017-04-10,18:59:00
283,/dbw_joy/ackermann_cmd,2017-04-10 21:17:00,2017-04-10 21:18:00,0.00743612,2017-04-10,21:17:00,2017-04-10,21:18:00
284,/trajectory_follow/ackermann_cmd,2017-04-10 21:18:00,2017-04-10 21:19:00,0.0836983,2017-04-10,21:18:00,2017-04-10,21:19:00
285,/dbw_joy/ackermann_cmd,2017-04-10 21:19:00,2017-04-10 21:19:00,0.0181958,2017-04-10,21:19:00,2017-04-10,21:19:00
286,/trajectory_follow/ackermann_cmd,2017-04-10 21:19:00,2017-04-10 21:20:00,0.0337487,2017-04-10,21:19:00,2017-04-10,21:20:00
287,/dbw_joy/ackermann_cmd,2017-04-10 21:20:00,2017-04-10 21:20:00,0.0225185,2017-04-10,21:20:00,2017-04-10,21:20:00
288,/trajectory_follow/ackermann_cmd,2017-04-10 21:20:00,2017-04-10 21:39:00,0.344074,2017-04-10,21:20:00,2017-04-10,21:39:00
289,/dbw_joy/ackermann_cmd,2017-04-10 21:39:00,2017-04-10 21:39:00,0.00702324,2017-04-10,21:39:00,2017-04-10,21:39:00
290,/trajectory_follow/ackermann_cmd,2017-04-10 21:39:00,2017-04-10 21:40:00,0.0976175,2017-04-10,21:39:00,2017-04-10,21:40:00
291,/dbw_joy/ackermann_cmd,2017-04-10 21:40:00,2017-04-10 21:42:00,0.029875299999999997,2017-04-10,21:40:00,2017-04-10,21:42:00
292,/trajectory_follow/ackermann_cmd,2017-04-10 21:42:00,2017-04-10 21:42:00,0.0173475,2017-04-10,21:42:00,2017-04-10,21:42:00
293,/trajectory_follow/ackermann_cmd,2017-04-10 18:59:00,2017-04-10 19:00:00,0.000737082,2017-04-10,18:59:00,2017-04-10,19:00:00
294,/trajectory_follow/ackermann_cmd,2017-04-10 19:00:00,2017-04-10 19:02:00,0.00735481,2017-04-10,19:00:00,2017-04-10,19:02:00
295,/trajectory_follow/ackermann_cmd,2017-04-10 19:02:00,2017-04-10 19:02:00,0.00274557,2017-04-10,19:02:00,2017-04-10,19:02:00
296,/trajectory_follow/ackermann_cmd,2017-04-10 19:02:00,2017-04-10 19:02:00,0.0,2017-04-10,19:02:00,2017-04-10,19:02:00
297,/trajectory_follow/ackermann_cmd,2017-04-10 19:02:00,2017-04-10 19:02:00,0.0,2017-04-10,19:02:00,2017-04-10,19:02:00
298,/trajectory_follow/ackermann_cmd,2017-04-10 19:02:00,2017-04-10 19:12:00,0.0129179,2017-04-10,19:02:00,2017-04-10,19:12:00
299,/trajectory_follow/ackermann_cmd,2017-04-10 19:12:00,2017-04-10 19:14:00,0.135765,2017-04-10,19:12:00,2017-04-10,19:14:00
300,/dbw_joy/ackermann_cmd,2017-04-10 19:14:00,2017-04-10 19:20:00,8.63867e-06,2017-04-10,19:14:00,2017-04-10,19:20:00
301,/trajectory_follow/ackermann_cmd,2017-04-10 19:20:00,2017-04-10 19:24:00,0.046756,2017-04-10,19:20:00,2017-04-10,19:24:00
302,/dbw_joy/ackermann_cmd,2017-04-10 19:24:00,2017-04-10 19:31:00,0.0431768,2017-04-10,19:24:00,2017-04-10,19:31:00
303,/dbw_joy/ackermann_cmd,2017-04-10 21:42:00,2017-04-10 21:42:00,0.00034808800000000003,2017-04-10,21:42:00,2017-04-10,21:42:00
304,/trajectory_follow/ackermann_cmd,2017-04-10 21:42:00,2017-04-10 21:50:00,0.384129,2017-04-10,21:42:00,2017-04-10,21:50:00
305,/dbw_joy/ackermann_cmd,2017-04-10 21:50:00,2017-04-10 21:59:00,0.00287566,2017-04-10,21:50:00,2017-04-10,21:59:00
306,/trajectory_follow/ackermann_cmd,2017-04-10 21:59:00,2017-04-10 22:04:00,0.182483,2017-04-10,21:59:00,2017-04-10,22:04:00
307,/dbw_joy/ackermann_cmd,2017-04-10 22:04:00,2017-04-10 22:06:00,0.027240499999999997,2017-04-10,22:04:00,2017-04-10,22:06:00
308,/trajectory_follow/ackermann_cmd,2017-04-10 22:06:00,2017-04-10 22:07:00,0.11885699999999999,2017-04-10,22:06:00,2017-04-10,22:07:00
309,/dbw_joy/ackermann_cmd,2017-04-10 22:07:00,2017-04-10 22:08:00,0.00865773,2017-04-10,22:07:00,2017-04-10,22:08:00
310,/trajectory_follow/ackermann_cmd,2017-04-10 22:08:00,2017-04-10 22:08:00,0.00135398,2017-04-10,22:08:00,2017-04-10,22:08:00
311,/dbw_joy/ackermann_cmd,2017-04-10 22:08:00,2017-04-10 22:08:00,0.00575666,2017-04-10,22:08:00,2017-04-10,22:08:00
312,/trajectory_follow/ackermann_cmd,2017-04-10 22:08:00,2017-04-10 22:08:00,0.035559600000000004,2017-04-10,22:08:00,2017-04-10,22:08:00
313,/dbw_joy/ackermann_cmd,2017-04-10 22:08:00,2017-04-10 22:09:00,0.00828855,2017-04-10,22:08:00,2017-04-10,22:09:00
314,/trajectory_follow/ackermann_cmd,2017-04-10 22:09:00,2017-04-10 22:12:00,0.038189999999999995,2017-04-10,22:09:00,2017-04-10,22:12:00
315,/dbw_joy/ackermann_cmd,2017-04-10 22:12:00,2017-04-10 22:17:00,0.011169499999999999,2017-04-10,22:12:00,2017-04-10,22:17:00
316,/dbw_joy/ackermann_cmd,2017-04-10 22:17:00,2017-04-10 22:17:00,0.00714621,2017-04-10,22:17:00,2017-04-10,22:17:00
317,/trajectory_follow/ackermann_cmd,2017-04-10 22:17:00,2017-04-10 22:17:00,0.000935263,2017-04-10,22:17:00,2017-04-10,22:17:00
318,/trajectory_follow/ackermann_cmd,2017-04-10 22:17:00,2017-04-10 22:17:00,6.37737e-05,2017-04-10,22:17:00,2017-04-10,22:17:00
319,/trajectory_follow/ackermann_cmd,2017-04-10 22:17:00,2017-04-10 22:17:00,2.51538e-05,2017-04-10,22:17:00,2017-04-10,22:17:00
320,/trajectory_follow/ackermann_cmd,2017-04-10 22:17:00,2017-04-10 22:19:00,0.120795,2017-04-10,22:17:00,2017-04-10,22:19:00
321,/dbw_joy/ackermann_cmd,2017-04-10 22:19:00,2017-04-10 22:19:00,0.014081999999999999,2017-04-10,22:19:00,2017-04-10,22:19:00
322,/trajectory_follow/ackermann_cmd,2017-04-10 22:19:00,2017-04-10 22:21:00,0.0841688,2017-04-10,22:19:00,2017-04-10,22:21:00
323,/trajectory_follow/ackermann_cmd,2017-04-10 22:21:00,2017-04-10 22:22:00,0.029938299999999998,2017-04-10,22:21:00,2017-04-10,22:22:00
324,/dbw_joy/ackermann_cmd,2017-04-10 22:22:00,2017-04-10 22:22:00,0.0188071,2017-04-10,22:22:00,2017-04-10,22:22:00
325,/trajectory_follow/ackermann_cmd,2017-04-10 22:22:00,2017-04-10 22:23:00,0.0836553,2017-04-10,22:22:00,2017-04-10,22:23:00
326,/dbw_joy/ackermann_cmd,2017-04-10 22:23:00,2017-04-10 22:23:00,0.00224961,2017-04-10,22:23:00,2017-04-10,22:23:00
327,/trajectory_follow/ackermann_cmd,2017-04-10 22:23:00,2017-04-10 22:24:00,0.00837214,2017-04-10,22:23:00,2017-04-10,22:24:00
328,/dbw_joy/ackermann_cmd,2017-04-10 22:24:00,2017-04-10 22:24:00,0.0187147,2017-04-10,22:24:00,2017-04-10,22:24:00
329,/trajectory_follow/ackermann_cmd,2017-04-10 22:24:00,2017-04-10 22:28:00,0.032310700000000005,2017-04-10,22:24:00,2017-04-10,22:28:00
330,/trajectory_follow/ackermann_cmd,2017-04-10 22:28:00,2017-04-10 22:35:00,0.117069,2017-04-10,22:28:00,2017-04-10,22:35:00
331,/dbw_joy/ackermann_cmd,2017-04-10 22:35:00,2017-04-10 22:35:00,0.00448703,2017-04-10,22:35:00,2017-04-10,22:35:00
332,/trajectory_follow/ackermann_cmd,2017-04-10 22:35:00,2017-04-10 22:37:00,0.081643,2017-04-10,22:35:00,2017-04-10,22:37:00
333,/dbw_joy/ackermann_cmd,2017-04-10 22:37:00,2017-04-10 22:37:00,0.014532,2017-04-10,22:37:00,2017-04-10,22:37:00
334,/trajectory_follow/ackermann_cmd,2017-04-10 22:37:00,2017-04-10 22:38:00,0.036359699999999995,2017-04-10,22:37:00,2017-04-10,22:38:00
335,/dbw_joy/ackermann_cmd,2017-04-10 22:38:00,2017-04-10 22:38:00,0.00926802,2017-04-10,22:38:00,2017-04-10,22:38:00
336,/trajectory_follow/ackermann_cmd,2017-04-10 22:38:00,2017-04-10 22:42:00,0.264442,2017-04-10,22:38:00,2017-04-10,22:42:00
337,/dbw_joy/ackermann_cmd,2017-04-10 22:42:00,2017-04-10 22:43:00,0.00351035,2017-04-10,22:42:00,2017-04-10,22:43:00
338,/trajectory_follow/ackermann_cmd,2017-04-10 22:43:00,2017-04-10 22:43:00,0.00666905,2017-04-10,22:43:00,2017-04-10,22:43:00
339,/dbw_joy/ackermann_cmd,2017-04-10 22:43:00,2017-04-10 22:45:00,0.0230866,2017-04-10,22:43:00,2017-04-10,22:45:00
340,/dbw_joy/ackermann_cmd,2017-04-10 22:45:00,2017-04-10 22:45:00,0.000136694,2017-04-10,22:45:00,2017-04-10,22:45:00
341,/trajectory_follow/ackermann_cmd,2017-04-10 22:45:00,2017-04-10 22:51:00,0.34323899999999996,2017-04-10,22:45:00,2017-04-10,22:51:00
342,/dbw_joy/ackermann_cmd,2017-04-10 22:51:00,2017-04-10 22:51:00,0.00154327,2017-04-10,22:51:00,2017-04-10,22:51:00
343,/trajectory_follow/ackermann_cmd,2017-04-10 22:55:00,2017-04-10 23:01:00,0.123886,2017-04-10,22:55:00,2017-04-10,23:01:00
344,/trajectory_follow/ackermann_cmd,2017-04-10 23:01:00,2017-04-10 23:01:00,0.0007332710000000001,2017-04-10,23:01:00,2017-04-10,23:01:00
345,/dbw_joy/ackermann_cmd,2017-04-10 23:01:00,2017-04-10 23:02:00,0.0,2017-04-10,23:01:00,2017-04-10,23:02:00
346,/trajectory_follow/ackermann_cmd,2017-04-10 23:02:00,2017-04-10 23:02:00,0.0,2017-04-10,23:02:00,2017-04-10,23:02:00
347,/dbw_joy/ackermann_cmd,2017-04-10 23:02:00,2017-04-10 23:02:00,0.0,2017-04-10,23:02:00,2017-04-10,23:02:00
348,/dbw_joy/ackermann_cmd,2017-04-10 23:02:00,2017-04-10 23:02:00,0.0,2017-04-10,23:02:00,2017-04-10,23:02:00
349,/dbw_joy/ackermann_cmd,2017-04-10 23:02:00,2017-04-10 23:02:00,0.0,2017-04-10,23:02:00,2017-04-10,23:02:00
350,/dbw_joy/ackermann_cmd,2017-04-10 23:02:00,2017-04-10 23:02:00,0.0,2017-04-10,23:02:00,2017-04-10,23:02:00
351,/dbw_joy/ackermann_cmd,2017-04-10 23:02:00,2017-04-10 23:02:00,0.0,2017-04-10,23:02:00,2017-04-10,23:02:00
352,/dbw_joy/ackermann_cmd,2017-04-10 23:02:00,2017-04-10 23:02:00,0.0,2017-04-10,23:02:00,2017-04-10,23:02:00
353,/dbw_joy/ackermann_cmd,2017-04-10 23:59:00,2017-04-11 00:04:00,0.12483,2017-04-10,23:59:00,2017-04-11,00:04:00
354,/dbw_joy/ackermann_cmd,2017-04-11 00:04:00,2017-04-11 00:07:00,0.16711700000000002,2017-04-11,00:04:00,2017-04-11,00:07:00
355,/trajectory_follow/ackermann_cmd,2017-04-11 00:07:00,2017-04-11 00:07:00,4.82749e-06,2017-04-11,00:07:00,2017-04-11,00:07:00
356,/trajectory_follow/ackermann_cmd,2017-04-11 00:07:00,2017-04-11 00:08:00,3.40465e-05,2017-04-11,00:07:00,2017-04-11,00:08:00
357,/dbw_joy/ackermann_cmd,2017-04-11 00:08:00,2017-04-11 00:15:00,0.21653899999999998,2017-04-11,00:08:00,2017-04-11,00:15:00
358,/trajectory_follow/ackermann_cmd,2017-04-11 00:15:00,2017-04-11 00:15:00,3.78577e-05,2017-04-11,00:15:00,2017-04-11,00:15:00
359,/trajectory_follow/ackermann_cmd,2017-04-11 00:15:00,2017-04-11 00:15:00,0.0,2017-04-11,00:15:00,2017-04-11,00:15:00
360,/trajectory_follow/ackermann_cmd,2017-04-11 00:15:00,2017-04-11 00:16:00,0.00039051900000000003,2017-04-11,00:15:00,2017-04-11,00:16:00
361,/dbw_joy/ackermann_cmd,2017-04-11 00:16:00,2017-04-11 00:16:00,0.0441121,2017-04-11,00:16:00,2017-04-11,00:16:00
362,/trajectory_follow/ackermann_cmd,2017-04-11 00:16:00,2017-04-11 00:31:00,1.9732900000000002,2017-04-11,00:16:00,2017-04-11,00:31:00
363,/trajectory_follow/ackermann_cmd,2017-04-10 23:43:00,2017-04-10 23:47:00,0.184382,2017-04-10,23:43:00,2017-04-10,23:47:00
364,/dbw_joy/ackermann_cmd,2017-04-10 23:47:00,2017-04-10 23:47:00,0.00594747,2017-04-10,23:47:00,2017-04-10,23:47:00
365,/trajectory_follow/ackermann_cmd,2017-04-10 23:47:00,2017-04-10 23:47:00,0.00368363,2017-04-10,23:47:00,2017-04-10,23:47:00
366,/dbw_joy/ackermann_cmd,2017-04-10 23:47:00,2017-04-10 23:47:00,0.00328981,2017-04-10,23:47:00,2017-04-10,23:47:00
367,/trajectory_follow/ackermann_cmd,2017-04-10 23:47:00,2017-04-10 23:51:00,0.211689,2017-04-10,23:47:00,2017-04-10,23:51:00
368,/dbw_joy/ackermann_cmd,2017-04-10 23:51:00,2017-04-10 23:56:00,0.010266599999999999,2017-04-10,23:51:00,2017-04-10,23:56:00
369,/dbw_joy/ackermann_cmd,2017-04-10 23:56:00,2017-04-10 23:59:00,0.029616900000000005,2017-04-10,23:56:00,2017-04-10,23:59:00
370,/dbw_joy/ackermann_cmd,2017-04-10 23:59:00,2017-04-10 23:59:00,0.00012449799999999999,2017-04-10,23:59:00,2017-04-10,23:59:00
371,/dbw_joy/ackermann_cmd,2017-04-10 23:59:00,2017-04-10 23:59:00,1.3466199999999998e-05,2017-04-10,23:59:00,2017-04-10,23:59:00
372,/trajectory_follow/ackermann_cmd,2017-04-10 23:59:00,2017-04-10 23:59:00,1.6769200000000002e-05,2017-04-10,23:59:00,2017-04-10,23:59:00
373,/trajectory_follow/ackermann_cmd,2017-04-11 01:02:00,2017-04-11 01:02:00,0.0,2017-04-11,01:02:00,2017-04-11,01:02:00
374,/dbw_joy/ackermann_cmd,2017-04-11 01:02:00,2017-04-11 01:03:00,0.0,2017-04-11,01:02:00,2017-04-11,01:03:00
375,/dbw_joy/ackermann_cmd,2017-04-11 01:03:00,2017-04-11 01:03:00,0.0,2017-04-11,01:03:00,2017-04-11,01:03:00
376,/trajectory_follow/ackermann_cmd,2017-04-11 01:03:00,2017-04-11 01:06:00,0.00432797,2017-04-11,01:03:00,2017-04-11,01:06:00
377,/dbw_joy/ackermann_cmd,2017-04-11 01:06:00,2017-04-11 01:06:00,2.5407900000000003e-07,2017-04-11,01:06:00,2017-04-11,01:06:00
378,/trajectory_follow/ackermann_cmd,2017-04-11 01:06:00,2017-04-11 01:15:00,0.007597199999999999,2017-04-11,01:06:00,2017-04-11,01:15:00
379,/trajectory_follow/ackermann_cmd,2017-04-11 01:15:00,2017-04-11 01:33:00,0.552763,2017-04-11,01:15:00,2017-04-11,01:33:00
380,/dbw_joy/ackermann_cmd,2017-04-11 01:33:00,2017-04-11 01:38:00,0.020268599999999998,2017-04-11,01:33:00,2017-04-11,01:38:00
381,/dbw_joy/ackermann_cmd,2017-04-11 01:38:00,2017-04-11 01:38:00,0.0,2017-04-11,01:38:00,2017-04-11,01:38:00
382,/trajectory_follow/ackermann_cmd,2017-04-11 01:38:00,2017-04-11 02:05:00,1.60356,2017-04-11,01:38:00,2017-04-11,02:05:00
383,/trajectory_follow/ackermann_cmd,2017-04-10 22:51:00,2017-04-10 22:51:00,0.00274964,2017-04-10,22:51:00,2017-04-10,22:51:00
384,/dbw_joy/ackermann_cmd,2017-04-10 22:51:00,2017-04-10 22:52:00,0.034779000000000004,2017-04-10,22:51:00,2017-04-10,22:52:00
385,/trajectory_follow/ackermann_cmd,2017-04-10 22:52:00,2017-04-10 22:52:00,0.00329184,2017-04-10,22:52:00,2017-04-10,22:52:00
386,/dbw_joy/ackermann_cmd,2017-04-10 22:52:00,2017-04-10 22:52:00,0.00897278,2017-04-10,22:52:00,2017-04-10,22:52:00
